CRN,SBI
1300004529,300004529
1300004530,300004530
1300004531,300004531
1300004532,300004532
1300004533,300004533
1300004534,300004534
1300004535,300004535
1300004536,300004536
1300004537,300004537
1300004538,300004538
1300004539,300004539
1300004540,300004540
1300004541,300004541
1300004542,300004542
1300004543,300004543
1300004544,300004544
1300004545,300004545
1300004546,300004546
1300004547,300004547
1300004548,300004548
1300004549,300004549
1300004550,300004550
1300004551,300004551
1300004552,300004552
1300004553,300004553
1300004554,300004554
1300004555,300004555
1300004556,300004556
1300004557,300004557
1300004558,300004558
1300004559,300004559
1300004560,300004560
1300004561,300004561
1300004562,300004562
1300004563,300004563
1300004564,300004564
1300004565,300004565
1300004566,300004566
1300004567,300004567
1300004568,300004568
1300004569,300004569
1300004570,300004570
1300004571,300004571
1300004572,300004572
1300004573,300004573
1300004574,300004574
1300004575,300004575
1300004576,300004576
1300004577,300004577
1300004578,300004578
1300004579,300004579
1300004580,300004580
1300004581,300004581
1300004582,300004582
1300004583,300004583
1300004584,300004584
1300004585,300004585
1300004586,300004586
1300004587,300004587
1300004588,300004588
1300004589,300004589
1300004590,300004590
1300004591,300004591
1300004592,300004592
1300004593,300004593
1300004594,300004594
1300004595,300004595
1300004596,300004596
1300004597,300004597
1300004598,300004598
1300004599,300004599
1300004600,300004600
1300004601,300004601
1300004602,300004602
1300004603,300004603
1300004604,300004604
1300004605,300004605
1300004606,300004606
1300004607,300004607
1300004608,300004608
1300004609,300004609
1300004610,300004610
1300004611,300004611
1300004612,300004612
1300004613,300004613
1300004614,300004614
1300004615,300004615
1300004616,300004616
1300004617,300004617
1300004618,300004618
1300004619,300004619
1300004620,300004620
1300004621,300004621
1300004622,300004622
1300004623,300004623
1300004624,300004624
1300004625,300004625
1300004626,300004626
1300004627,300004627
1300004628,300004628
1300004629,300004629
1300004630,300004630
1300004631,300004631
1300004632,300004632
1300004633,300004633
1300004634,300004634
1300004635,300004635
1300004636,300004636
1300004637,300004637
1300004638,300004638
1300004639,300004639
1300004640,300004640
1300004641,300004641
1300004642,300004642
1300004643,300004643
1300004644,300004644
1300004645,300004645
1300004646,300004646
1300004647,300004647
1300004648,300004648
1300004649,300004649
1300004650,300004650
1300004651,300004651
1300004652,300004652
1300004653,300004653
1300004654,300004654
1300004655,300004655
1300004656,300004656
1300004657,300004657
1300004658,300004658
1300004659,300004659
1300004660,300004660
1300004661,300004661
1300004662,300004662
1300004663,300004663
1300004664,300004664
1300004665,300004665
1300004666,300004666
1300004667,300004667
1300004668,300004668
1300004669,300004669
1300004670,300004670
1300004671,300004671
1300004672,300004672
1300004673,300004673
1300004674,300004674
1300004675,300004675
1300004676,300004676
1300004677,300004677
1300004678,300004678
1300004679,300004679
1300004680,300004680
1300004681,300004681
1300004682,300004682
1300004683,300004683
1300004684,300004684
1300004685,300004685
1300004686,300004686
1300004687,300004687
1300004688,300004688
1300004689,300004689
1300004690,300004690
1300004691,300004691
1300004692,300004692
1300004693,300004693
1300004694,300004694
1300004695,300004695
1300004696,300004696
1300004697,300004697
1300004698,300004698
1300004699,300004699
1300004700,300004700
1300004701,300004701
1300004702,300004702
1300004703,300004703
1300004704,300004704
1300004705,300004705
1300004706,300004706
1300004707,300004707
1300004708,300004708
1300004709,300004709
1300004710,300004710
1300004711,300004711
1300004712,300004712
1300004713,300004713
1300004714,300004714
1300004715,300004715
1300004716,300004716
1300004717,300004717
1300004718,300004718
1300004719,300004719
1300004720,300004720
1300004721,300004721
1300004722,300004722
1300004723,300004723
1300004724,300004724
1300004725,300004725
1300004726,300004726
1300004727,300004727
1300004728,300004728
1300004729,300004729
1300004730,300004730
1300004731,300004731
1300004732,300004732
1300004733,300004733
1300004734,300004734
1300004735,300004735
1300004736,300004736
1300004737,300004737
1300004738,300004738
1300004739,300004739
1300004740,300004740
1300004741,300004741
1300004742,300004742
1300004743,300004743
1300004744,300004744
1300004745,300004745
1300004746,300004746
1300004747,300004747
1300004748,300004748
1300004749,300004749
1300004750,300004750
1300004751,300004751
1300004752,300004752
1300004753,300004753
1300004754,300004754
1300004755,300004755
1300004756,300004756
1300004757,300004757
1300004758,300004758
1300004759,300004759
1300004760,300004760
1300004761,300004761
1300004762,300004762
1300004763,300004763
1300004764,300004764
1300004765,300004765
1300004766,300004766
1300004767,300004767
1300004768,300004768
1300004769,300004769
1300004770,300004770
1300004771,300004771
1300004772,300004772
1300004773,300004773
1300004774,300004774
1300004775,300004775
1300004776,300004776
1300004777,300004777
1300004778,300004778
1300004779,300004779
1300004780,300004780
1300004781,300004781
1300004782,300004782
1300004783,300004783
1300004784,300004784
1300004785,300004785
1300004786,300004786
1300004787,300004787
1300004788,300004788
1300004789,300004789
1300004790,300004790
1300004791,300004791
1300004792,300004792
1300004793,300004793
1300004794,300004794
1300004795,300004795
1300004796,300004796
1300004797,300004797
1300004798,300004798
1300004799,300004799
1300004800,300004800
1300004801,300004801
1300004802,300004802
1300004803,300004803
1300004804,300004804
1300004805,300004805
1300004806,300004806
1300004807,300004807
1300004808,300004808
1300004809,300004809
1300004810,300004810
1300004811,300004811
1300004812,300004812
1300004813,300004813
1300004814,300004814
1300004815,300004815
1300004816,300004816
1300004817,300004817
1300004818,300004818
1300004819,300004819
1300004820,300004820
1300004821,300004821
1300004822,300004822
1300004823,300004823
1300004824,300004824
1300004825,300004825
1300004826,300004826
1300004827,300004827
1300004828,300004828
1300004829,300004829
1300004830,300004830
1300004831,300004831
1300004832,300004832
1300004833,300004833
1300004834,300004834
1300004835,300004835
1300004836,300004836
1300004837,300004837
1300004838,300004838
1300004839,300004839
1300004840,300004840
1300004841,300004841
1300004842,300004842
1300004843,300004843
1300004844,300004844
1300004845,300004845
1300004846,300004846
1300004847,300004847
1300004848,300004848
1300004849,300004849
1300004850,300004850
1300004851,300004851
1300004852,300004852
1300004853,300004853
1300004854,300004854
1300004855,300004855
1300004856,300004856
1300004857,300004857
1300004858,300004858
1300004859,300004859
1300004860,300004860
1300004861,300004861
1300004862,300004862
1300004863,300004863
1300004864,300004864
1300004865,300004865
1300004866,300004866
1300004867,300004867
1300004868,300004868
1300004869,300004869
1300004870,300004870
1300004871,300004871
1300004872,300004872
1300004873,300004873
1300004874,300004874
1300004875,300004875
1300004876,300004876
1300004877,300004877
1300004878,300004878
1300004879,300004879
1300004880,300004880
1300004881,300004881
1300004882,300004882
1300004883,300004883
1300004884,300004884
1300004885,300004885
1300004886,300004886
1300004887,300004887
1300004888,300004888
1300004889,300004889
1300004890,300004890
1300004891,300004891
1300004892,300004892
1300004893,300004893
1300004894,300004894
1300004895,300004895
1300004896,300004896
1300004897,300004897
1300004898,300004898
1300004899,300004899
1300004900,300004900
1300004901,300004901
1300004902,300004902
1300004903,300004903
1300004904,300004904
1300004905,300004905
1300004906,300004906
1300004907,300004907
1300004908,300004908
1300004909,300004909
1300004910,300004910
1300004911,300004911
1300004912,300004912
1300004913,300004913
1300004914,300004914
1300004915,300004915
1300004916,300004916
1300004917,300004917
1300004918,300004918
1300004919,300004919
1300004920,300004920
1300004921,300004921
1300004922,300004922
1300004923,300004923
1300004924,300004924
1300004925,300004925
1300004926,300004926
1300004927,300004927
1300004928,300004928
1300004929,300004929
1300004930,300004930
1300004931,300004931
1300004932,300004932
1300004933,300004933
1300004934,300004934
1300004935,300004935
1300004936,300004936
1300004937,300004937
1300004938,300004938
1300004939,300004939
1300004940,300004940
1300004941,300004941
1300004942,300004942
1300004943,300004943
1300004944,300004944
1300004945,300004945
1300004946,300004946
1300004947,300004947
1300004948,300004948
1300004949,300004949
1300004950,300004950
1300004951,300004951
1300004952,300004952
1300004953,300004953
1300004954,300004954
1300004955,300004955
1300004956,300004956
1300004957,300004957
1300004958,300004958
1300004959,300004959
1300004960,300004960
1300004961,300004961
1300004962,300004962
1300004963,300004963
1300004964,300004964
1300004965,300004965
1300004966,300004966
1300004967,300004967
1300004968,300004968
1300004969,300004969
1300004970,300004970
1300004971,300004971
1300004972,300004972
1300004973,300004973
1300004974,300004974
1300004975,300004975
1300004976,300004976
1300004977,300004977
1300004978,300004978
1300004979,300004979
1300004980,300004980
1300004981,300004981
1300004982,300004982
1300004983,300004983
1300004984,300004984
1300004985,300004985
1300004986,300004986
1300004987,300004987
1300004988,300004988
1300004989,300004989
1300004990,300004990
1300004991,300004991
1300004992,300004992
1300004993,300004993
1300004994,300004994
1300004995,300004995
1300004996,300004996
1300004997,300004997
1300004998,300004998
1300004999,300004999
1300005000,300005000
1300005001,300005001
1300005002,300005002
1300005003,300005003
1300005004,300005004
1300005005,300005005
1300005006,300005006
1300005007,300005007
1300005008,300005008
1300005009,300005009
1300005010,300005010
1300005011,300005011
1300005012,300005012
1300005013,300005013
1300005014,300005014
1300005015,300005015
1300005016,300005016
1300005017,300005017
1300005018,300005018
1300005019,300005019
1300005020,300005020
1300005021,300005021
1300005022,300005022
1300005023,300005023
1300005024,300005024
1300005025,300005025
1300005026,300005026
1300005027,300005027
1300005028,300005028
1300005029,300005029
1300005030,300005030
1300005031,300005031
1300005032,300005032
1300005033,300005033
1300005034,300005034
1300005035,300005035
1300005036,300005036
1300005037,300005037
1300005038,300005038
1300005039,300005039
1300005040,300005040
1300005041,300005041
1300005042,300005042
1300005043,300005043
1300005044,300005044
1300005045,300005045
1300005046,300005046
1300005047,300005047
1300005048,300005048
1300005049,300005049
1300005050,300005050
1300005051,300005051
1300005052,300005052
1300005053,300005053
1300005054,300005054
1300005055,300005055
1300005056,300005056
1300005057,300005057
1300005058,300005058
1300005059,300005059
1300005060,300005060
1300005061,300005061
1300005062,300005062
1300005063,300005063
1300005064,300005064
1300005065,300005065
1300005066,300005066
1300005067,300005067
1300005068,300005068
1300005069,300005069
1300005070,300005070
1300005071,300005071
1300005072,300005072
1300005073,300005073
1300005074,300005074
1300005075,300005075
1300005076,300005076
1300005077,300005077
1300005078,300005078
1300005079,300005079
1300005080,300005080
1300005081,300005081
1300005082,300005082
1300005083,300005083
1300005084,300005084
1300005085,300005085
1300005086,300005086
1300005087,300005087
1300005088,300005088
1300005089,300005089
1300005090,300005090
1300005091,300005091
1300005092,300005092
1300005093,300005093
1300005094,300005094
1300005095,300005095
1300005096,300005096
1300005097,300005097
1300005098,300005098
1300005099,300005099
1300005100,300005100
1300005101,300005101
1300005102,300005102
1300005103,300005103
1300005104,300005104
1300005105,300005105
1300005106,300005106
1300005107,300005107
1300005108,300005108
1300005109,300005109
1300005110,300005110
1300005111,300005111
1300005112,300005112
1300005113,300005113
1300005114,300005114
1300005115,300005115
1300005116,300005116
1300005117,300005117
